Category,Field,Seller Level,Seller In Same Level,Basic Price,Standard Price,Premium Price,Basic Delivery,Standard Delivery,Premium Delivery,Basic Revision,Standard Revision,Premium Revision,Rating,Rating Count,Country,Member Since,Avg Response Time,Last Delivery,Language,Order in Queue,is_single_plan
Music & Audio,mixing-mastering,level 1,"1,200+ Results",$30,$40,$50,2 days,2 days,3 days,5,5,Unlimited,5.0,49,United Kingdom,Apr 2022,1 hour,1 week,"English, Polish",N/A,False
Music & Audio,mixing-mastering,level 1,"1,200+ Results",$20,$30,$50,2 days,3 days,4 days,9,9,9,4.9,60,Turkey,Feb 2023,1 hour,3 weeks,English,1 order in queue,False
Music & Audio,mixing-mastering,level 1,"1,200+ Results",€77.37,€96.72,€174.09,4 days,5 days,7 days,1,2,3,5.0,15,United Kingdom,Jan 2021,1 hour,1 week,English,N/A,False
Music & Audio,mixing-mastering,level 1,"1,200+ Results",$150,$190,$250,4 days,7 days,10 days,1,1,1,5.0,3,United States,Feb 2022,1 hour,3 days,"English, Greek, French",N/A,False
Music & Audio,mixing-mastering,level 1,"1,200+ Results",€48.36,€48.36,€48.36,5-day delivery,5-day delivery,5-day delivery,Unlimited Revisions,Unlimited Revisions,Unlimited Revisions,5.0,35,United Kingdom,Dec 2019,1 hour,about 2 hours,"English, Russian, Latvian",1 order in queue,True
Music & Audio,mixing-mastering,level 1,"1,200+ Results",$30,$40,$55,2 days,3 days,4 days,Unlimited,Unlimited,Unlimited,5.0,19,Germany,Jan 2024,1 hour,3 days,"English, German",1 order in queue,False
Music & Audio,mixing-mastering,level 1,"1,200+ Results",$35Save up to 20% with Subscribe to Save,$35Save up to 20% with Subscribe to Save,$35Save up to 20% with Subscribe to Save,10-day delivery,10-day delivery,10-day delivery,2 Revisions,2 Revisions,2 Revisions,5.0,35,Argentina,Jul 2019,1 hour,about 15 hours,"English, Spanish",3 orders in queue,True
Music & Audio,mixing-mastering,level 1,"1,200+ Results",$50,$65,$75,3 days,3 days,3 days,1,1,2,5.0,91,Belgium,Sep 2021,1 hour,3 days,"English, Dutch",2 orders in queue,False
Music & Audio,mixing-mastering,level 1,"1,200+ Results",$40,$60,$130,4 days,5 days,10 days,2,2,3,5.0,262,Jamaica,May 2022,5 hours,1 week,English,1 order in queue,False
Music & Audio,mixing-mastering,level 1,"1,200+ Results",$15,$30,$45,3 days,5 days,7 days,Unlimited,Unlimited,Unlimited,5.0,34,Belarus,Jun 2023,1 hour,3 days,"English, Russian, Belarusian",5 orders in queue,False
Music & Audio,mixing-mastering,level 1,"1,200+ Results",€9.67,€19.34,€38.69,2 days,4 days,7 days,Unlimited,Unlimited,Unlimited,5.0,101,Portugal,Jan 2020,1 hour,2 days,"English, Portuguese, Spanish",2 orders in queue,False
Music & Audio,mixing-mastering,level 1,"1,200+ Results",$30,$75,$100,2 days,7 days,7 days,2,5,5,5.0,49,United States,Jul 2020,9 hours,2 days,"Spanish, English",N/A,False
Music & Audio,mixing-mastering,level 1,"1,200+ Results",$20,$30,$40,4 days,4 days,4 days,1,2,3,4.9,41,Ukraine,Jul 2020,7 hours,1 week,"English, Russian, Ukrainian",2 orders in queue,False
Music & Audio,mixing-mastering,level 1,"1,200+ Results",$10,$40,$50,3 days,7 days,7 days,1,3,4,4.9,24,Bulgaria,Oct 2020,1 hour,3 weeks,"English, Bulgarian, Russian, Romanian",N/A,False
Music & Audio,mixing-mastering,level 1,"1,200+ Results",$195,$290,$390,5 days,5 days,5 days,3,3,3,5.0,8,Estonia,Apr 2018,3 hours,5 months,English,N/A,False
Music & Audio,mixing-mastering,level 1,"1,200+ Results",$120,$120,$120,2-day delivery,2-day delivery,2-day delivery,5 Revisions,5 Revisions,5 Revisions,5.0,50,Sweden,Jul 2018,1 hour,about 23 hours,"English, Swedish",N/A,True
Music & Audio,mixing-mastering,level 1,"1,200+ Results",$30,$55,$90,4 days,5 days,10 days,2,2,2,5.0,93,Italy,Sep 2021,3 hours,1 day,"English, Italian",N/A,False
Music & Audio,mixing-mastering,level 1,"1,200+ Results",$30,$120,$270,1 day,7 days,30 days,2,3,3,4.9,31,Spain,May 2023,1 hour,1 week,"English, Spanish",N/A,False
Music & Audio,mixing-mastering,level 1,"1,200+ Results",$55,$65,$120,3 days,3 days,7 days,1,1,2,5.0,67,Belgium,Sep 2021,1 hour,3 days,"English, Dutch",1 order in queue,False
Music & Audio,mixing-mastering,level 1,"1,200+ Results",$10,$15,$20,2 days,2 days,2 days,3,3,Unlimited,4.9,163,Bolivia,Aug 2019,2 hours,5 days,"English, Spanish",N/A,False
Music & Audio,mixing-mastering,level 1,"1,200+ Results",$120,$120,$120,2-day delivery,2-day delivery,2-day delivery,5 Revisions,5 Revisions,5 Revisions,5.0,13,Sweden,Jul 2018,1 hour,about 23 hours,"English, Swedish",N/A,True
Music & Audio,mixing-mastering,level 1,"1,200+ Results",$10,$20,$40,1 day,1 day,1 day,3,3,3,4.9,87,Pakistan,Oct 2023,1 hour,about 20 hours,"Urdu, English",2 orders in queue,False
Music & Audio,mixing-mastering,level 1,"1,200+ Results",$35,$45,$65,3 days,3 days,5 days,5,5,Unlimited,5.0,33,France,Jun 2021,1 day,2 weeks,"English, French, Italian, Arabic",N/A,False
Music & Audio,mixing-mastering,level 1,"1,200+ Results",$10,$30,$40,2 days,2 days,3 days,2,2,2,4.8,60,Germany,Jun 2022,1 hour,6 days,"English, German",2 orders in queue,False
Music & Audio,mixing-mastering,level 1,"1,200+ Results",$35,$65,$85,2 days,4 days,5 days,Unlimited,Unlimited,Unlimited,5.0,186,Belgium,Apr 2019,2 hours,about 21 hours,"English, French, Dutch",2 orders in queue,False
Music & Audio,mixing-mastering,level 1,"1,200+ Results",$10,$30,$40,2 days,2 days,3 days,2,2,2,4.8,60,Germany,Jun 2022,1 hour,6 days,"English, German",2 orders in queue,False
Music & Audio,mixing-mastering,level 1,"1,200+ Results",$10,$10,$10,3-day delivery,3-day delivery,3-day delivery,2 Revisions,2 Revisions,2 Revisions,5.0,12,Sri Lanka,Feb 2021,5 hours,2 days,"English, Sinhala",N/A,True
Music & Audio,mixing-mastering,level 1,"1,200+ Results",$65,$80,$100,7 days,7 days,7 days,3,4,5,5.0,150,Spain,Feb 2019,4 hours,3 days,"English, Spanish",2 orders in queue,False
Music & Audio,mixing-mastering,level 1,"1,200+ Results",$100,$100,$100,5-day delivery,5-day delivery,5-day delivery,2 Revisions,2 Revisions,2 Revisions,5.0,10,Argentina,Oct 2019,1 hour,1 month,"English, Spanish, Portuguese",N/A,True
Music & Audio,mixing-mastering,level 1,"1,200+ Results",$35,$65,$85,2 days,4 days,5 days,Unlimited,Unlimited,Unlimited,5.0,186,Belgium,Apr 2019,2 hours,about 21 hours,"English, French, Dutch",2 orders in queue,False
Music & Audio,mixing-mastering,level 1,"1,200+ Results",$100,$110,$150,4 days,4 days,4 days,1,2,2,4.7,6,Germany,Nov 2020,1 hour,1 month,English,N/A,False
Music & Audio,mixing-mastering,level 1,"1,200+ Results",$150,$250,$500,3 days,5 days,7 days,2,4,8,5.0,7,United Kingdom,Mar 2022,2 hours,3 months,English,N/A,False
Music & Audio,mixing-mastering,level 1,"1,200+ Results",$150,$225,$350,4 days,5 days,7 days,1,2,4,5.0,26,New Zealand,Feb 2022,3 hours,2 months,English,N/A,False
Music & Audio,mixing-mastering,level 1,"1,200+ Results",$20,$40,$75,2 days,3 days,5 days,1,Unlimited,Unlimited,5.0,8,Italy,Jul 2019,1 hour,2 days,"English, Italian",N/A,False
Music & Audio,mixing-mastering,level 1,"1,200+ Results",$30,$100,$120,2 days,2 days,2 days,2,3,5,4.9,63,United Kingdom,Jun 2019,2 hours,1 week,"English, Spanish, Portuguese",N/A,False
Music & Audio,mixing-mastering,level 1,"1,200+ Results",$10,$20,$30,2 days,2 days,3 days,2,2,3,4.9,30,Bangladesh,Oct 2020,1 hour,4 days,"Bengali, English, Hindi",1 order in queue,False
